Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Male,disloyal Customer,27,Business travel,Business,296,2,2,2,5,2,2,2,2,4,2,5,4,5,2,8,18.0,neutral or dissatisfied
Female,Loyal Customer,49,Business travel,Business,1504,1,1,5,1,4,1,5,4,4,5,4,2,4,2,85,66.0,satisfied
Male,Loyal Customer,57,Business travel,Eco,261,4,3,3,3,4,4,4,4,4,3,3,2,4,4,0,0.0,neutral or dissatisfied
Male,disloyal Customer,28,Business travel,Business,489,2,2,2,5,2,2,2,2,5,5,5,4,5,2,0,0.0,neutral or dissatisfied
Male,disloyal Customer,7,Business travel,Eco,631,0,0,0,2,3,0,3,3,5,4,4,5,4,3,0,0.0,satisfied
Male,Loyal Customer,9,Personal Travel,Eco Plus,300,3,3,3,2,3,3,3,3,1,2,2,4,3,3,40,36.0,neutral or dissatisfied
Female,Loyal Customer,41,Business travel,Business,461,3,3,3,3,4,1,1,5,5,5,5,3,5,3,33,27.0,satisfied
Male,Loyal Customer,50,Business travel,Business,737,3,3,3,3,4,4,4,5,5,4,5,3,5,4,4,13.0,satisfied
Female,Loyal Customer,29,Business travel,Eco,1542,0,0,0,3,2,0,2,2,4,4,4,4,5,2,7,0.0,satisfied
Male,Loyal Customer,31,Business travel,Business,3637,4,4,4,4,4,4,4,4,3,1,5,4,5,4,1,0.0,satisfied
Female,Loyal Customer,17,Personal Travel,Eco,802,4,1,4,2,5,4,5,5,4,1,2,2,1,5,6,0.0,satisfied
Male,Loyal Customer,31,Business travel,Business,2939,2,2,2,2,2,3,2,2,4,5,4,4,4,2,14,11.0,satisfied
Male,Loyal Customer,26,Personal Travel,Eco,460,5,5,5,2,5,5,4,5,4,3,5,5,5,5,0,0.0,satisfied
Male,Loyal Customer,38,Business travel,Eco,397,5,4,4,4,5,5,5,5,4,5,4,3,2,5,0,0.0,satisfied
Female,Loyal Customer,62,Personal Travel,Eco,1372,3,4,2,2,3,4,4,1,1,2,1,3,1,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,70,Personal Travel,Eco,600,2,4,2,3,4,2,4,4,4,2,5,5,4,4,0,0.0,neutral or dissatisfied
Male,disloyal Customer,24,Business travel,Business,236,5,5,5,4,1,5,1,1,3,2,2,4,1,1,0,0.0,satisfied
Female,Loyal Customer,59,Business travel,Eco,432,2,1,1,1,4,1,2,2,2,2,2,5,2,3,11,29.0,satisfied
Male,Loyal Customer,43,Business travel,Business,2688,2,2,3,2,2,4,4,5,5,5,5,4,5,3,22,0.0,satisfied
Male,Loyal Customer,45,Business travel,Business,622,2,2,2,2,5,5,5,2,2,2,2,4,2,4,40,53.0,satisfied
Female,Loyal Customer,40,Business travel,Eco,1021,4,5,5,5,4,4,4,4,2,5,2,1,1,4,0,0.0,satisfied
Male,disloyal Customer,16,Business travel,Eco,309,4,4,4,4,5,4,5,5,2,1,4,2,4,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,27,Business travel,Eco,569,5,5,3,3,5,5,5,5,2,3,4,5,1,5,0,50.0,satisfied
Male,Loyal Customer,65,Personal Travel,Eco Plus,285,1,5,1,1,2,1,1,2,5,4,4,4,5,2,3,2.0,neutral or dissatisfied
Male,disloyal Customer,22,Business travel,Eco,581,4,5,4,3,4,4,4,4,4,2,4,5,4,4,0,0.0,satisfied
Female,disloyal Customer,27,Business travel,Business,2454,3,3,3,3,2,3,2,2,4,5,3,3,5,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,58,Business travel,Eco,634,5,4,5,4,5,5,5,5,3,5,5,5,4,5,0,0.0,satisfied
Female,disloyal Customer,59,Business travel,Eco,369,1,0,1,3,3,1,3,3,1,1,5,2,2,3,84,63.0,neutral or dissatisfied
Male,disloyal Customer,16,Business travel,Eco,200,4,2,4,3,1,4,1,1,1,3,4,3,3,1,44,46.0,neutral or dissatisfied
Female,Loyal Customer,45,Business travel,Business,3738,2,2,2,2,3,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
Female,Loyal Customer,49,Business travel,Business,991,1,1,1,1,3,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
Female,Loyal Customer,42,Business travel,Business,2340,1,1,1,1,2,3,3,1,1,1,1,1,1,4,18,11.0,neutral or dissatisfied
Female,Loyal Customer,44,Personal Travel,Eco,983,4,1,4,4,1,4,4,1,1,4,1,3,1,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,31,Personal Travel,Eco Plus,1126,3,4,3,3,4,3,4,4,4,4,4,3,4,4,0,2.0,neutral or dissatisfied
Male,Loyal Customer,47,Personal Travel,Eco,486,3,0,3,3,5,3,5,5,3,4,5,3,5,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,56,Business travel,Business,67,1,4,4,4,1,1,1,3,3,3,1,4,3,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,38,Business travel,Eco Plus,251,2,3,3,3,2,2,2,2,1,1,4,4,3,2,0,8.0,neutral or dissatisfied
Female,Loyal Customer,49,Business travel,Business,3848,2,4,4,4,2,4,3,2,2,3,2,1,2,2,67,70.0,neutral or dissatisfied
Female,Loyal Customer,9,Business travel,Business,491,1,1,1,1,5,5,5,5,5,5,5,5,4,5,0,0.0,satisfied
Male,Loyal Customer,56,Business travel,Business,1903,0,0,0,1,4,4,4,1,1,1,1,4,1,5,0,0.0,satisfied
Male,Loyal Customer,63,Personal Travel,Eco,471,3,4,3,1,3,3,5,3,5,4,4,5,4,3,126,123.0,neutral or dissatisfied
Female,disloyal Customer,18,Business travel,Eco,174,2,2,2,4,4,2,1,4,4,5,4,3,4,4,0,59.0,neutral or dissatisfied
Male,Loyal Customer,59,Business travel,Business,2586,4,4,4,4,4,4,4,5,3,4,4,4,4,4,0,0.0,satisfied
Male,Loyal Customer,48,Business travel,Eco,271,3,1,1,1,3,3,3,3,2,5,3,2,3,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,8,Personal Travel,Eco,772,3,3,3,2,5,3,5,5,3,2,3,3,2,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,56,Personal Travel,Eco,1721,4,5,5,4,5,5,4,2,2,5,2,3,2,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,602,4,3,3,3,2,3,3,4,4,3,4,2,4,2,18,28.0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,101,2,5,5,5,1,3,3,3,3,3,2,2,3,1,0,0.0,neutral or dissatisfied
Female,disloyal Customer,23,Business travel,Eco Plus,404,4,2,4,3,4,4,4,2,5,3,4,4,3,4,253,229.0,neutral or dissatisfied
Female,Loyal Customer,54,Business travel,Business,1303,2,2,2,2,3,4,4,3,3,3,3,3,3,4,0,4.0,satisfied
Male,Loyal Customer,47,Personal Travel,Eco,283,4,4,4,4,3,4,3,3,2,3,3,1,4,3,0,13.0,neutral or dissatisfied
Female,Loyal Customer,56,Business travel,Business,545,1,1,1,1,1,4,3,1,1,1,1,3,1,4,9,7.0,neutral or dissatisfied
Female,Loyal Customer,49,Business travel,Business,1684,1,1,1,1,2,3,2,4,4,4,4,3,4,4,48,54.0,satisfied
Female,Loyal Customer,25,Business travel,Business,2126,2,2,2,2,5,5,5,5,2,4,3,2,3,5,8,0.0,satisfied
Male,Loyal Customer,49,Business travel,Eco,433,2,2,2,2,2,2,2,2,5,1,1,5,4,2,0,0.0,satisfied
Female,disloyal Customer,42,Business travel,Business,844,2,2,2,2,1,2,1,1,4,2,4,3,4,1,0,2.0,neutral or dissatisfied
Male,Loyal Customer,48,Business travel,Eco,1919,3,4,4,4,3,3,3,3,1,3,2,4,3,3,0,5.0,neutral or dissatisfied
Male,disloyal Customer,55,Business travel,Eco,451,5,0,5,5,1,5,1,1,5,5,4,4,2,1,0,0.0,satisfied
Male,Loyal Customer,56,Personal Travel,Eco,438,1,3,1,3,3,1,3,3,1,3,2,4,4,3,0,0.0,neutral or dissatisfied
Male,disloyal Customer,34,Business travel,Eco,308,2,0,2,3,4,2,4,4,1,3,1,2,1,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,33,Business travel,Business,696,2,1,2,1,2,3,2,2,3,5,2,1,2,2,11,5.0,neutral or dissatisfied
Female,Loyal Customer,18,Personal Travel,Eco,954,2,4,2,5,3,2,4,3,3,4,4,5,5,3,12,1.0,neutral or dissatisfied
Male,Loyal Customer,59,Business travel,Eco,1008,4,2,2,2,4,4,4,4,5,4,1,3,2,4,0,0.0,satisfied
Female,Loyal Customer,64,Personal Travel,Business,554,4,5,4,1,2,5,5,5,5,4,5,5,5,5,0,8.0,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,1757,2,2,2,2,5,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
Female,Loyal Customer,66,Personal Travel,Eco,1927,1,4,1,2,5,3,5,1,1,1,1,3,1,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,42,Business travel,Business,2248,1,1,1,1,5,5,5,5,5,5,4,5,5,5,157,189.0,satisfied
Female,Loyal Customer,54,Business travel,Eco Plus,101,5,4,4,4,2,4,5,5,5,5,5,2,5,4,0,3.0,satisfied
Male,Loyal Customer,39,Business travel,Eco,1056,5,3,3,3,5,5,5,5,3,2,4,5,2,5,20,9.0,satisfied
Male,Loyal Customer,54,Business travel,Business,1464,3,3,3,3,2,5,5,3,3,3,3,3,3,3,0,0.0,satisfied
Female,Loyal Customer,47,Business travel,Business,2011,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
Female,Loyal Customer,41,Business travel,Business,2727,2,2,2,2,4,4,3,2,2,2,2,4,2,4,1,0.0,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Business,1789,3,3,2,3,5,5,4,3,3,3,3,4,3,4,0,0.0,satisfied
Female,Loyal Customer,58,Business travel,Business,1824,1,3,3,3,2,3,4,1,1,1,1,4,1,4,0,9.0,neutral or dissatisfied
Male,Loyal Customer,24,Personal Travel,Eco,2681,1,2,1,4,3,1,3,3,3,1,4,1,4,3,92,,neutral or dissatisfied
Female,Loyal Customer,69,Personal Travel,Eco,544,3,2,3,3,3,4,4,2,2,3,3,3,2,1,0,0.0,neutral or dissatisfied
Female,disloyal Customer,39,Business travel,Eco,337,2,0,1,3,5,1,5,5,5,5,5,5,1,5,0,0.0,neutral or dissatisfied
Male,disloyal Customer,18,Business travel,Eco,1096,2,2,2,4,3,2,3,3,5,2,4,4,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Eco,1587,3,3,3,3,5,3,4,3,3,3,3,3,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Business,3149,2,1,1,1,5,4,3,2,2,2,2,1,2,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,46,Personal Travel,Eco,447,5,4,5,1,4,5,5,5,5,5,5,3,5,5,23,15.0,satisfied
Female,Loyal Customer,39,Business travel,Business,2457,2,3,3,3,4,3,3,2,2,2,2,4,2,1,8,0.0,neutral or dissatisfied
Female,Loyal Customer,7,Personal Travel,Eco,1157,3,4,3,2,5,3,5,5,5,2,4,4,4,5,0,0.0,neutral or dissatisfied
Male,disloyal Customer,37,Business travel,Eco,315,2,3,2,3,5,2,3,5,1,3,3,2,4,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Business,1744,3,3,3,3,5,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
Female,disloyal Customer,24,Business travel,Eco,646,3,0,3,3,2,3,2,2,4,4,1,5,1,2,96,102.0,neutral or dissatisfied
Male,Loyal Customer,58,Business travel,Business,328,1,1,1,1,4,4,5,5,5,4,5,5,5,5,0,7.0,satisfied
Male,Loyal Customer,47,Business travel,Eco,919,4,3,3,3,4,4,4,4,3,1,3,1,4,4,5,0.0,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Business,862,3,3,3,3,3,5,5,2,2,2,2,5,2,3,0,0.0,satisfied
Male,Loyal Customer,13,Personal Travel,Eco,689,4,4,4,1,1,4,3,1,5,2,5,3,5,1,46,33.0,neutral or dissatisfied
Male,Loyal Customer,47,Business travel,Eco,852,3,2,2,2,3,3,3,3,3,3,1,4,4,3,18,18.0,satisfied
Female,Loyal Customer,17,Personal Travel,Eco Plus,2253,1,5,1,3,4,1,4,4,4,2,4,3,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,23,Personal Travel,Eco,438,4,3,4,3,2,4,2,2,2,4,3,3,5,2,128,121.0,neutral or dissatisfied
Female,Loyal Customer,63,Business travel,Eco Plus,2521,3,4,4,4,3,2,2,3,3,3,3,4,3,4,107,,neutral or dissatisfied
Male,Loyal Customer,43,Business travel,Business,1744,4,4,5,4,3,4,5,4,4,4,4,4,4,3,5,10.0,satisfied
Male,Loyal Customer,67,Personal Travel,Business,86,3,4,3,3,4,4,4,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,12,Personal Travel,Eco,594,4,2,4,4,2,4,2,2,1,2,3,1,4,2,20,11.0,neutral or dissatisfied
Male,Loyal Customer,52,Business travel,Business,3581,4,4,4,4,4,4,4,2,1,3,3,4,2,4,256,274.0,satisfied
Male,Loyal Customer,11,Personal Travel,Eco Plus,516,3,5,4,2,5,4,4,5,4,4,1,2,5,5,0,22.0,neutral or dissatisfied
Female,Loyal Customer,59,Business travel,Eco,391,4,4,4,4,3,1,2,4,4,4,4,5,4,3,0,0.0,satisfied
Male,disloyal Customer,23,Business travel,Eco,489,2,4,1,4,2,1,2,2,2,2,5,4,2,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,55,Business travel,Business,2730,5,5,1,5,4,5,4,5,5,4,5,5,5,4,22,15.0,satisfied
Female,Loyal Customer,58,Business travel,Business,413,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
Female,Loyal Customer,48,Business travel,Business,675,5,5,5,5,2,4,5,4,4,4,4,5,4,3,18,12.0,satisfied
Female,Loyal Customer,44,Business travel,Business,3917,3,2,2,2,1,4,4,3,3,3,3,1,3,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,51,Business travel,Business,2106,3,3,3,3,5,5,4,3,3,3,3,5,3,4,3,0.0,satisfied
Male,Loyal Customer,21,Personal Travel,Eco,1121,1,5,2,4,1,2,1,1,4,3,5,3,4,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,38,Personal Travel,Eco,395,2,4,2,5,5,2,5,5,4,3,5,3,4,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,37,Business travel,Eco,428,3,4,4,4,3,3,3,3,4,3,3,2,4,3,36,23.0,neutral or dissatisfied
Male,Loyal Customer,48,Personal Travel,Eco,386,4,5,4,4,3,4,3,3,3,3,4,5,5,3,37,37.0,neutral or dissatisfied
Male,Loyal Customer,50,Business travel,Business,551,4,4,4,4,3,5,5,5,5,5,5,3,5,5,17,13.0,satisfied
Male,Loyal Customer,62,Business travel,Eco Plus,1250,4,5,2,5,4,4,4,4,1,5,4,1,4,4,0,0.0,satisfied
Female,Loyal Customer,37,Business travel,Business,2942,3,2,2,2,2,2,3,3,3,3,3,2,3,4,13,19.0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,2499,3,3,3,3,3,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
Male,Loyal Customer,19,Personal Travel,Eco,326,5,3,5,3,1,5,1,1,3,2,3,2,1,1,0,0.0,satisfied
Male,Loyal Customer,41,Personal Travel,Eco,237,2,1,2,3,5,2,2,5,3,3,2,4,2,5,13,4.0,neutral or dissatisfied
Female,Loyal Customer,44,Business travel,Business,1767,0,5,0,1,5,5,4,5,5,5,5,3,5,3,0,0.0,satisfied
Female,disloyal Customer,24,Business travel,Eco,328,0,0,0,2,2,0,2,2,4,2,5,5,5,2,0,0.0,satisfied
Female,Loyal Customer,49,Business travel,Eco,533,4,5,5,5,3,1,2,4,4,4,4,5,4,1,45,40.0,satisfied
Male,Loyal Customer,14,Personal Travel,Eco,228,2,5,2,3,3,2,1,3,4,3,4,4,5,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,59,Personal Travel,Eco,1183,2,4,2,3,3,2,3,3,3,4,3,5,5,3,7,10.0,neutral or dissatisfied
Female,Loyal Customer,57,Business travel,Business,2223,2,2,2,2,5,4,4,5,5,5,5,3,5,5,32,59.0,satisfied
Female,Loyal Customer,9,Business travel,Business,2454,4,2,5,2,4,4,4,4,1,1,3,3,4,4,10,0.0,neutral or dissatisfied
Male,Loyal Customer,48,Business travel,Business,2209,3,3,3,3,2,3,1,5,5,5,5,5,5,5,6,3.0,satisfied
Female,Loyal Customer,42,Personal Travel,Eco,1499,3,3,3,2,4,1,1,5,5,3,5,1,5,1,2,0.0,neutral or dissatisfied
Male,Loyal Customer,21,Personal Travel,Eco,628,3,4,3,2,2,3,2,2,3,4,4,4,5,2,42,42.0,neutral or dissatisfied
Male,Loyal Customer,41,Personal Travel,Eco,228,3,3,3,1,4,3,4,4,5,4,1,3,3,4,25,68.0,neutral or dissatisfied
Male,Loyal Customer,37,Personal Travel,Eco,200,3,4,0,1,4,0,4,4,4,4,5,5,5,4,16,38.0,neutral or dissatisfied
Female,Loyal Customer,32,Business travel,Business,680,1,1,1,1,4,4,4,4,5,4,4,4,5,4,2,14.0,satisfied
Male,Loyal Customer,53,Personal Travel,Eco,678,2,4,2,5,5,2,5,5,5,2,4,4,4,5,16,0.0,neutral or dissatisfied
Male,disloyal Customer,44,Business travel,Business,692,4,4,4,2,1,4,1,1,4,3,5,4,5,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,37,Business travel,Business,262,2,4,2,2,5,4,4,5,5,5,5,5,5,5,0,9.0,satisfied
Female,disloyal Customer,28,Business travel,Eco,1069,4,5,5,4,4,5,4,4,1,1,3,4,3,4,0,19.0,neutral or dissatisfied
Female,Loyal Customer,23,Personal Travel,Eco,903,3,3,3,3,1,3,4,1,1,1,4,4,3,1,12,13.0,neutral or dissatisfied
Female,Loyal Customer,66,Personal Travel,Eco,1521,3,4,3,4,5,4,3,2,2,3,1,4,2,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,47,Business travel,Business,2145,4,4,4,4,4,4,5,5,5,5,5,4,5,4,21,10.0,satisfied
Female,disloyal Customer,41,Business travel,Business,369,4,4,4,3,3,4,3,3,2,5,5,5,1,3,0,0.0,satisfied
Male,disloyal Customer,22,Business travel,Business,1126,4,1,4,4,5,4,4,5,4,5,5,3,4,5,0,9.0,satisfied
Male,disloyal Customer,25,Business travel,Business,481,4,0,4,2,4,4,4,4,5,3,4,3,5,4,0,0.0,satisfied
Male,Loyal Customer,53,Business travel,Eco,856,2,2,2,2,2,2,2,2,2,1,3,1,3,2,13,12.0,neutral or dissatisfied
Male,Loyal Customer,34,Personal Travel,Eco,414,1,1,1,3,4,1,4,4,1,1,4,1,3,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,56,Business travel,Business,2655,1,1,3,1,4,4,4,3,5,4,5,4,3,4,121,137.0,satisfied
Female,Loyal Customer,50,Business travel,Business,337,0,0,0,1,2,5,4,2,2,2,2,5,2,5,22,52.0,satisfied
Male,Loyal Customer,15,Business travel,Eco Plus,589,5,3,4,3,5,5,4,5,2,2,4,3,1,5,0,2.0,satisfied
Male,Loyal Customer,35,Business travel,Business,3942,1,2,2,2,2,4,4,1,1,1,1,3,1,3,0,0.0,neutral or dissatisfied
Male,disloyal Customer,24,Business travel,Eco,786,2,2,2,3,5,2,5,5,4,3,4,5,5,5,24,22.0,neutral or dissatisfied
Male,Loyal Customer,38,Business travel,Eco,2153,3,4,4,4,3,5,3,3,5,1,3,4,1,3,18,28.0,satisfied
Female,Loyal Customer,50,Personal Travel,Eco,978,4,5,4,3,2,5,5,5,5,4,4,4,5,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,52,Business travel,Eco,346,4,5,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
Male,Loyal Customer,39,Business travel,Business,3256,5,5,5,5,5,4,4,5,5,5,5,4,5,3,14,15.0,satisfied
Female,Loyal Customer,44,Personal Travel,Eco,429,3,1,3,3,1,3,2,2,2,3,2,4,2,1,0,0.0,neutral or dissatisfied
Male,disloyal Customer,33,Business travel,Business,328,3,3,3,2,5,3,1,5,4,3,4,5,4,5,0,0.0,neutral or dissatisfied
Female,disloyal Customer,29,Business travel,Business,867,4,4,4,4,2,4,2,2,3,5,3,3,4,2,0,0.0,satisfied
Female,Loyal Customer,28,Business travel,Business,2452,2,2,2,2,4,4,4,4,2,5,2,2,4,4,0,0.0,satisfied
Male,disloyal Customer,25,Business travel,Business,358,5,0,5,2,4,5,4,4,5,2,4,4,5,4,0,0.0,satisfied
Female,Loyal Customer,51,Business travel,Business,3590,5,5,5,5,2,4,5,5,5,5,5,5,5,5,0,3.0,satisfied
Female,Loyal Customer,45,Personal Travel,Eco,177,1,4,1,3,1,5,5,1,2,3,3,5,4,5,125,158.0,neutral or dissatisfied
Male,disloyal Customer,43,Business travel,Eco,188,3,2,4,4,5,4,5,5,3,4,4,2,3,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Business,1523,1,1,1,1,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
Female,Loyal Customer,29,Personal Travel,Eco,489,2,3,2,3,3,2,3,3,4,4,3,3,4,3,13,12.0,neutral or dissatisfied
Female,Loyal Customer,38,Personal Travel,Eco,247,5,4,5,3,4,5,2,4,5,4,5,5,5,4,11,4.0,satisfied
Female,Loyal Customer,24,Personal Travel,Eco,301,3,5,3,4,2,3,2,2,4,5,4,4,5,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,61,Personal Travel,Eco,669,2,4,2,1,1,2,1,1,3,5,5,3,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,39,Business travel,Business,2051,2,1,2,2,4,2,2,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,41,Personal Travel,Eco,1068,1,5,1,1,2,1,2,2,4,3,5,4,4,2,0,17.0,neutral or dissatisfied
Male,Loyal Customer,53,Personal Travel,Eco,594,3,4,3,3,5,3,5,5,2,1,4,4,3,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,19,Personal Travel,Eco,581,3,5,3,1,2,3,2,2,3,4,4,4,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,47,Business travel,Eco Plus,310,3,2,4,2,4,3,4,4,4,4,3,1,3,4,16,4.0,neutral or dissatisfied
Male,Loyal Customer,7,Personal Travel,Eco,1154,3,4,3,2,3,3,3,3,5,2,5,3,5,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,16,Business travel,Business,599,5,5,4,5,3,3,3,3,5,4,5,4,5,3,0,3.0,satisfied
Male,Loyal Customer,41,Personal Travel,Eco,2248,2,5,2,2,1,2,5,1,3,5,4,1,4,1,0,13.0,neutral or dissatisfied
Female,Loyal Customer,30,Personal Travel,Eco,541,3,2,3,4,3,3,3,3,4,2,3,4,4,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,13,Personal Travel,Eco,1747,2,1,2,4,1,2,1,1,3,2,2,3,4,1,28,16.0,neutral or dissatisfied
Male,Loyal Customer,38,Personal Travel,Eco,1139,1,4,1,4,1,1,1,1,5,3,5,3,4,1,14,10.0,neutral or dissatisfied
Male,Loyal Customer,29,Business travel,Business,549,5,5,5,5,5,5,5,5,4,4,4,4,4,5,0,0.0,satisfied
Male,Loyal Customer,19,Business travel,Business,1694,1,1,1,1,3,3,3,3,5,3,5,1,4,3,2,5.0,satisfied
Female,Loyal Customer,24,Business travel,Business,2182,2,2,2,2,3,4,3,3,5,5,4,3,4,3,2,0.0,satisfied
Female,Loyal Customer,43,Business travel,Eco,436,5,4,4,4,2,4,2,5,5,5,5,3,5,5,0,0.0,satisfied
Female,Loyal Customer,33,Personal Travel,Eco,308,4,4,4,3,5,4,3,5,5,4,4,3,4,5,0,0.0,neutral or dissatisfied
Female,disloyal Customer,20,Business travel,Eco,687,2,2,2,1,1,2,1,1,3,5,4,3,4,1,8,0.0,neutral or dissatisfied
Female,disloyal Customer,40,Business travel,Business,384,3,3,3,4,2,3,2,2,1,1,4,3,4,2,0,6.0,neutral or dissatisfied
Female,disloyal Customer,23,Business travel,Eco,325,3,1,3,2,2,3,2,2,2,2,3,2,2,2,35,39.0,neutral or dissatisfied
Female,Loyal Customer,22,Business travel,Eco,862,2,5,1,5,2,2,1,2,3,3,4,2,3,2,23,11.0,neutral or dissatisfied
Male,disloyal Customer,39,Business travel,Business,1487,2,2,2,4,4,2,4,4,4,5,5,4,4,4,0,22.0,neutral or dissatisfied
Female,Loyal Customer,27,Business travel,Business,1671,1,1,1,1,4,4,4,4,3,1,4,5,2,4,45,45.0,satisfied
Male,Loyal Customer,45,Business travel,Eco,368,4,4,4,4,4,4,4,4,1,3,4,1,1,4,0,0.0,satisfied
Male,Loyal Customer,18,Personal Travel,Eco,697,2,5,2,1,1,2,1,1,5,3,5,5,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,35,Business travel,Business,3776,4,1,1,1,2,3,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,2455,2,2,2,2,2,4,4,4,4,4,4,5,4,3,5,0.0,satisfied
Female,Loyal Customer,23,Business travel,Business,1665,1,1,1,1,5,5,5,5,5,2,5,5,4,5,1,0.0,satisfied
Male,Loyal Customer,48,Business travel,Business,2176,1,1,5,1,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
Female,disloyal Customer,33,Business travel,Eco,328,2,0,2,3,2,2,2,2,2,3,5,2,3,2,1,6.0,neutral or dissatisfied
Male,disloyal Customer,23,Business travel,Eco,1121,3,4,4,3,2,4,2,2,3,4,4,2,4,2,25,0.0,neutral or dissatisfied
Male,Loyal Customer,51,Business travel,Business,587,5,5,5,5,2,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
Female,Loyal Customer,40,Business travel,Business,859,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
Female,disloyal Customer,22,Business travel,Eco,591,2,1,2,3,4,2,3,4,4,2,3,2,3,4,12,45.0,neutral or dissatisfied
Female,disloyal Customer,28,Business travel,Business,562,3,3,3,4,5,3,5,5,1,4,3,1,3,5,115,116.0,neutral or dissatisfied
Female,Loyal Customer,39,Business travel,Business,448,5,5,5,5,2,4,4,4,4,4,4,3,4,5,15,0.0,satisfied
Female,Loyal Customer,49,Business travel,Eco,534,2,4,4,4,1,4,4,2,2,2,2,3,2,3,36,39.0,neutral or dissatisfied
Female,Loyal Customer,22,Personal Travel,Eco Plus,404,2,5,2,2,3,2,3,3,5,4,4,3,5,3,7,8.0,neutral or dissatisfied
Female,Loyal Customer,59,Business travel,Business,368,5,5,5,5,5,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
Female,Loyal Customer,56,Personal Travel,Eco,453,3,4,3,4,1,4,5,3,3,3,3,1,3,2,129,131.0,neutral or dissatisfied
Male,Loyal Customer,52,Personal Travel,Eco,187,1,5,1,5,5,1,5,5,4,4,5,3,5,5,0,5.0,neutral or dissatisfied
Female,Loyal Customer,36,Personal Travel,Eco,946,5,3,5,3,1,5,1,1,2,3,4,4,4,1,0,0.0,satisfied
Male,Loyal Customer,35,Personal Travel,Eco,1660,3,5,4,5,5,4,5,5,5,5,4,5,4,5,33,18.0,neutral or dissatisfied
Female,Loyal Customer,38,Personal Travel,Eco,1013,2,4,2,4,5,2,5,5,2,5,5,4,3,5,44,12.0,neutral or dissatisfied
